ano_campeonato,data,horario,rodada,estadio,arbitro,publico,publico_max,time_man,time_vis,tecnico_man,tecnico_vis,colocacao_man,colocacao_vis,valor_equipe_titular_man,valor_equipe_titular_vis,idade_media_titular_man,idade_media_titular_vis,gols_man,gols_vis,gols_1_tempo_man,gols_1_tempo_vis,escanteios_man,escanteios_vis,faltas_man,faltas_vis,chutes_bola_parada_man,chutes_bola_parada_vis,defesas_man,defesas_vis,impedimentos_man,impedimentos_vis,chutes_man,chutes_vis,chutes_fora_man,chutes_fora_vis
2020,2020-11-14,08:30,21,Estádio Urbano Caldeira,Savio Pereira Sampaio,0.0,20120.0,Santos FC,Internacional,Cuca,Abel Braga,8.0,2.0,21200000.0,23580000.0,24.6,28.4,2.0,0.0,0.0,0.0,2.0,7.0,24.0,18.0,18.0,22.0,6.0,5.0,1.0,2.0,10.0,12.0,1.0,4.0
2020,2020-11-14,09:00,21,Estádio Serra Dourada,Flavio Rodrigues de Souza,0.0,12500.0,Goiás EC,Athletico-PR,Enderson Moreira,Paulo Autuori,20.0,15.0,7800000.0,22300000.0,28.3,25.9,0.0,1.0,0.0,1.0,8.0,10.0,14.0,12.0,12.0,14.0,7.0,1.0,3.0,0.0,10.0,16.0,7.0,4.0
2020,2020-11-14,11:00,21,Estádio Governador Plácido Castelo,Marcelo de Lima Henrique,0.0,60326.0,Fortaleza,São Paulo,Marcelo Chamusca,Fernando Diniz,11.0,1.0,7600000.0,24600000.0,29.6,25.8,2.0,3.0,1.0,1.0,2.0,3.0,15.0,18.0,17.0,15.0,2.0,3.0,1.0,2.0,12.0,8.0,7.0,2.0
2020,2020-11-14,11:00,21,Neo Química Arena,Rodrigo D,0.0,49205.0,Corinthians,Atlético-MG,Vágner Mancini,Jorge Sampaoli,13.0,3.0,31100000.0,45600000.0,27.3,27.4,1.0,2.0,1.0,0.0,6.0,6.0,29.0,11.0,10.0,29.0,1.0,0.0,1.0,1.0,8.0,13.0,3.0,7.0
2020,2020-11-14,11:00,21,Estádio Major Antônio Couto Pereira,Igor Junior Benevenuto,0.0,37182.0,Coritiba FC,EC Bahia,Rodrigo Santana,Mano Menezes,17.0,9.0,9150000.0,8050000.0,27.5,28.6,1.0,2.0,1.0,1.0,7.0,5.0,12.0,12.0,11.0,10.0,3.0,1.0,1.0,1.0,16.0,15.0,8.0,6.0
2020,2020-11-14,11:00,21,Arena do Grêmio,Jose Mendonça,0.0,60540.0,Grêmio,Ceará SC,Renato Gaúcho,Guto Ferreira,5.0,12.0,49800000.0,7100000.0,27.7,30.0,4.0,2.0,3.0,1.0,3.0,4.0,8.0,14.0,14.0,8.0,1.0,3.0,1.0,0.0,16.0,11.0,5.0,6.0
2020,2020-11-15,01:30,21,Allianz Parque,Leandro Pedro Vuaden,0.0,43600.0,Palmeiras,Fluminense,Abel Ferreira,Odair Hellmann,7.0,6.0,53550000.0,12050000.0,27.2,28.4,2.0,0.0,0.0,0.0,3.0,5.0,15.0,8.0,7.0,15.0,5.0,3.0,3.0,3.0,9.0,15.0,2.0,8.0
2020,2020-11-15,01:30,21,Estádio Jornalista Mário Filho,Rafael Traci,0.0,78838.0,Flamengo,Atlético-GO,Rogério Ceni,Marcelo Cabo,4.0,14.0,62300000.0,8200000.0,25.4,25.4,1.0,1.0,1.0,0.0,11.0,4.0,15.0,16.0,16.0,14.0,4.0,5.0,1.0,2.0,19.0,10.0,9.0,4.0
2020,2020-11-17,12:00,21,Estádio Olímpico Nilton Santos,Rodolpho Toski Marques,0.0,46931.0,Botafogo,RB Bragantino,Emiliano Ramón Díaz,Maurício Barbieri,19.0,18.0,8450000.0,15230000.0,27.0,25.7,1.0,2.0,1.0,1.0,7.0,3.0,16.0,18.0,17.0,15.0,2.0,2.0,2.0,0.0,12.0,11.0,8.0,5.0
2020,2020-11-20,11:00,22,Estádio Nabi Abi Chedid,Anderson Daronco,0.0,13212.0,RB Bragantino,EC Bahia,Maurício Barbieri,Mano Menezes,17.0,9.0,24050000.0,11680000.0,25.5,29.8,4.0,0.0,3.0,0.0,5.0,9.0,16.0,13.0,13.0,16.0,1.0,3.0,0.0,0.0,12.0,8.0,3.0,4.0
2020,2020-11-21,10:00,22,Arena da Baixada,Marcelo de Lima Henrique,0.0,42372.0,Athletico-PR,Santos FC,Paulo Autuori,Cuca,10.0,7.0,19500000.0,7000000.0,25.5,24.1,1.0,0.0,0.0,0.0,9.0,2.0,22.0,13.0,13.0,22.0,4.0,3.0,2.0,1.0,13.0,6.0,5.0,2.0
2020,2020-11-21,10:00,22,Estádio Jornalista Mário Filho,Ricardo Marques Ribeiro,0.0,78838.0,Flamengo,Coritiba FC,Rogério Ceni,Rodrigo Santana,4.0,18.0,60200000.0,8050000.0,28.1,27.9,3.0,1.0,2.0,0.0,4.0,4.0,16.0,18.0,18.0,15.0,0.0,6.0,0.0,1.0,23.0,6.0,10.0,2.0
2020,2020-11-22,12:00,22,Estádio Serra Dourada,Bruno Arleu de Araújo,0.0,12500.0,Goiás EC,Palmeiras,Glauber Ramos,Abel Ferreira,20.0,6.0,7800000.0,32700000.0,27.0,27.4,1.0,0.0,0.0,0.0,1.0,4.0,20.0,15.0,15.0,17.0,3.0,1.0,1.0,1.0,8.0,14.0,6.0,7.0
2020,2020-11-22,07:00,22,Estádio Cícero Pompeu de Toledo,Braulio da Silva Machado,0.0,67428.0,São Paulo,Vasco da Gama,Fernando Diniz,Ricardo Sá Pinto,1.0,15.0,28300000.0,12780000.0,27.5,25.5,1.0,1.0,1.0,1.0,7.0,4.0,7.0,19.0,18.0,5.0,2.0,4.0,2.0,2.0,17.0,6.0,8.0,2.0
2020,2020-11-22,07:00,22,Estádio Governador Plácido Castelo,Raphael Claus,0.0,60326.0,Ceará SC,Atlético-MG,Guto Ferreira,Jorge Sampaoli,13.0,2.0,7400000.0,37550000.0,29.5,25.0,2.0,2.0,0.0,1.0,2.0,7.0,11.0,12.0,10.0,11.0,2.0,3.0,2.0,1.0,11.0,18.0,6.0,8.0
2020,2020-11-22,09:15,22,Estádio Beira-Rio,Luiz Flávio de Oliveira,0.0,56000.0,Internacional,Fluminense,Abel Braga,Odair Hellmann,3.0,8.0,20980000.0,18300000.0,27.3,28.5,1.0,2.0,1.0,0.0,4.0,4.0,20.0,20.0,18.0,18.0,0.0,3.0,1.0,0.0,13.0,7.0,7.0,3.0
2020,2020-11-22,09:15,22,Estádio Olímpico Nilton Santos,Héber Lopes,0.0,46931.0,Botafogo,Fortaleza,Emiliano Ramón Díaz,Marcelo Chamusca,19.0,12.0,9350000.0,7750000.0,27.6,29.9,1.0,2.0,0.0,0.0,7.0,5.0,18.0,15.0,15.0,16.0,4.0,5.0,3.0,2.0,19.0,11.0,6.0,2.0
2020,2020-11-22,11:30,22,Neo Química Arena,Caio Max Augusto Vieira,0.0,49205.0,Corinthians,Grêmio,Vágner Mancini,Renato Gaúcho,14.0,5.0,29000000.0,50500000.0,29.5,27.8,0.0,0.0,0.0,0.0,4.0,12.0,12.0,14.0,12.0,10.0,3.0,2.0,3.0,1.0,7.0,15.0,3.0,7.0
2020,2020-11-23,11:00,22,Estádio Adelmar da Costa Carvalho,Edina Alves Batista,0.0,35000.0,Sport Recife,Atlético-GO,Jair Ventura,Marcelo Cabo,11.0,16.0,8250000.0,7600000.0,29.0,25.3,0.0,1.0,0.0,0.0,10.0,5.0,17.0,16.0,14.0,16.0,3.0,1.0,1.0,2.0,11.0,12.0,5.0,6.0
2020,2020-11-26,12:30,23,Estádio Governador Magalhães Pinto,Savio Pereira Sampaio,0.0,57000.0,Atlético-MG,Botafogo,Jorge Sampaoli,Emiliano Ramón Díaz,2.0,19.0,35500000.0,10330000.0,26.3,25.9,2.0,1.0,1.0,0.0,10.0,2.0,25.0,19.0,19.0,23.0,2.0,4.0,2.0,4.0,11.0,4.0,5.0,1.0
2020,2020-11-26,12:30,23,Estádio Major Antônio Couto Pereira,Leandro Pedro Vuaden,0.0,37182.0,Coritiba FC,Corinthians,Rodrigo Santana,Vágner Mancini,18.0,15.0,8650000.0,33000000.0,29.2,27.9,0.0,1.0,0.0,1.0,4.0,3.0,13.0,25.0,24.0,10.0,1.0,3.0,1.0,2.0,11.0,11.0,6.0,5.0
2020,2020-11-26,11:00,23,Estádio Governador Plácido Castelo,Felipe Fernandes,0.0,60326.0,Fortaleza,Goiás EC,Marcelo Chamusca,Glauber Ramos,11.0,20.0,8000000.0,6680000.0,30.2,26.3,1.0,1.0,0.0,1.0,2.0,0.0,17.0,19.0,18.0,15.0,0.0,7.0,3.0,0.0,15.0,6.0,6.0,3.0
2020,2020-11-28,08:00,23,Estádio Urbano Caldeira,Wilton Sampaio,0.0,20120.0,Santos FC,Sport Recife,Cuca,Jair Ventura,8.0,16.0,27150000.0,7250000.0,25.6,27.5,4.0,2.0,2.0,2.0,5.0,4.0,17.0,24.0,23.0,16.0,1.0,1.0,3.0,0.0,11.0,9.0,4.0,2.0
2020,2020-11-28,08:00,23,Allianz Parque,Anderson Daronco,0.0,43600.0,Palmeiras,Athletico-PR,Abel Ferreira,Paulo Autuori,7.0,9.0,49800000.0,12150000.0,25.5,25.1,3.0,0.0,2.0,0.0,10.0,1.0,16.0,15.0,15.0,16.0,1.0,5.0,4.0,2.0,22.0,4.0,11.0,3.0
2020,2020-11-28,10:00,23,Arena Fonte Nova,Leandro Pedro Vuaden,0.0,55000.0,EC Bahia,São Paulo,Mano Menezes,Fernando Diniz,10.0,1.0,9600000.0,28400000.0,27.5,27.4,1.0,3.0,0.0,0.0,5.0,9.0,12.0,15.0,14.0,12.0,5.0,5.0,1.0,1.0,15.0,17.0,4.0,4.0
2020,2020-11-29,12:00,23,Estádio Antonio Accioly,Ramon Abatti,0.0,13000.0,Atlético-GO,Internacional,Marcelo Cabo,Abel Braga,12.0,5.0,7850000.0,24250000.0,26.0,29.2,0.0,0.0,0.0,0.0,8.0,9.0,20.0,18.0,17.0,19.0,6.0,0.0,5.0,4.0,9.0,17.0,3.0,8.0
2020,2020-11-30,10:00,23,Estádio São Januário,Luiz Flávio de Oliveira,0.0,24584.0,Vasco da Gama,Ceará SC,Ricardo Sá Pinto,Guto Ferreira,17.0,14.0,11830000.0,6750000.0,25.8,27.6,1.0,4.0,0.0,2.0,9.0,3.0,14.0,18.0,16.0,11.0,2.0,3.0,1.0,3.0,12.0,11.0,7.0,4.0
2020,2020-11-30,11:00,23,Estádio Jornalista Mário Filho,Dyorgines Jose Padovani,0.0,82238.0,Fluminense,RB Bragantino,Odair Hellmann,Maurício Barbieri,6.0,13.0,16100000.0,24050000.0,26.5,25.6,0.0,0.0,0.0,0.0,5.0,5.0,15.0,21.0,21.0,15.0,4.0,1.0,4.0,0.0,7.0,11.0,3.0,3.0
2020,2021-01-29,12:00,23,Arena do Grêmio,Rodolpho Toski Marques,0.0,60540.0,Grêmio,Flamengo,Renato Gaúcho,Rogério Ceni,4.0,3.0,48900000.0,73550000.0,28.4,29.0,2.0,4.0,1.0,0.0,2.0,5.0,15.0,24.0,23.0,15.0,2.0,3.0,1.0,0.0,8.0,14.0,1.0,6.0
2020,2020-12-03,12:30,24,Estádio Governador Plácido Castelo,Braulio da Silva Machado,0.0,60326.0,Fortaleza,Corinthians,Marcelo Chamusca,Vágner Mancini,9.0,11.0,7900000.0,35900000.0,29.6,29.8,0.0,0.0,0.0,0.0,3.0,4.0,12.0,15.0,15.0,11.0,5.0,5.0,2.0,0.0,13.0,9.0,5.0,3.0
2020,2020-12-05,08:00,24,Estádio Olímpico Nilton Santos,Anderson Daronco,0.0,46931.0,Botafogo,Flamengo,Felipe Lucena,Rogério Ceni,19.0,3.0,12350000.0,70550000.0,27.1,29.2,0.0,1.0,0.0,0.0,5.0,7.0,16.0,26.0,24.0,16.0,1.0,3.0,0.0,0.0,13.0,14.0,4.0,4.0
2020,2020-12-05,09:00,24,Estádio Urbano Caldeira,Flavio Rodrigues de Souza,0.0,20120.0,Santos FC,Palmeiras,Cuca,Abel Ferreira,6.0,4.0,36550000.0,49600000.0,26.1,27.3,2.0,2.0,1.0,0.0,8.0,7.0,14.0,16.0,16.0,12.0,3.0,3.0,2.0,0.0,15.0,11.0,8.0,3.0
2020,2020-12-05,10:00,24,Estádio Jornalista Mário Filho,Ramon Abatti,0.0,82238.0,Fluminense,Athletico-PR,Odair Hellmann,Paulo Autuori,8.0,12.0,17550000.0,21000000.0,27.9,26.6,3.0,1.0,1.0,1.0,15.0,2.0,16.0,18.0,17.0,15.0,0.0,9.0,2.0,0.0,27.0,5.0,8.0,2.0
2020,2020-12-05,10:00,24,Arena Fonte Nova,Jean Pierre Goncalves Lima,0.0,55000.0,EC Bahia,Ceará SC,Mano Menezes,Guto Ferreira,13.0,10.0,8480000.0,7350000.0,26.8,28.3,0.0,2.0,0.0,0.0,6.0,4.0,12.0,17.0,17.0,10.0,3.0,2.0,1.0,1.0,9.0,11.0,5.0,4.0
2020,2020-12-06,12:00,24,Estádio Major Antônio Couto Pereira,Jefferson Ferreira Moraes,0.0,37182.0,Coritiba FC,RB Bragantino,Rodrigo Santana,Maurício Barbieri,18.0,15.0,8650000.0,16800000.0,30.6,26.5,0.0,0.0,0.0,0.0,3.0,12.0,17.0,26.0,26.0,14.0,5.0,3.0,2.0,0.0,9.0,23.0,3.0,13.0
2020,2020-12-06,07:00,24,Arena do Grêmio,Raphael Claus,0.0,60540.0,Grêmio,Vasco da Gama,Renato Gaúcho,Ricardo Sá Pinto,7.0,17.0,43000000.0,20130000.0,30.4,27.0,4.0,0.0,1.0,0.0,5.0,3.0,9.0,8.0,8.0,8.0,3.0,5.0,1.0,1.0,22.0,6.0,9.0,2.0
2020,2020-12-06,08:00,24,Estádio Cícero Pompeu de Toledo,Felipe Fernandes,0.0,67428.0,São Paulo,Sport Recife,Fernando Diniz,Jair Ventura,1.0,16.0,28100000.0,5500000.0,27.9,28.0,1.0,0.0,1.0,0.0,11.0,1.0,17.0,16.0,15.0,16.0,0.0,6.0,0.0,3.0,13.0,4.0,4.0,4.0
2020,2020-12-06,09:15,24,Estádio Governador Magalhães Pinto,Bruno Arleu de Araújo,0.0,57000.0,Atlético-MG,Internacional,Jorge Sampaoli,Abel Braga,2.0,5.0,31100000.0,25250000.0,27.8,28.4,2.0,2.0,1.0,1.0,3.0,4.0,18.0,14.0,12.0,17.0,1.0,1.0,4.0,5.0,9.0,10.0,6.0,4.0
2020,2020-12-07,11:00,24,Estádio Antonio Accioly,Marcelo de Lima Henrique,0.0,13000.0,Atlético-GO,Goiás EC,Marcelo Cabo,Glauber Ramos,14.0,20.0,7800000.0,6330000.0,24.9,27.1,0.0,1.0,0.0,1.0,15.0,1.0,17.0,21.0,21.0,16.0,1.0,3.0,4.0,2.0,12.0,10.0,4.0,7.0
2020,2020-12-12,08:00,25,Arena da Baixada,Vinicius Gonçalves Dias Araujo,0.0,42372.0,Athletico-PR,Atlético-MG,Paulo Autuori,Jorge Sampaoli,12.0,3.0,21300000.0,43600000.0,25.0,26.4,0.0,1.0,0.0,1.0,5.0,3.0,20.0,13.0,12.0,19.0,2.0,5.0,4.0,4.0,16.0,10.0,8.0,5.0
2020,2020-12-12,08:00,25,Estádio Nabi Abi Chedid,Héber Lopes,0.0,13212.0,RB Bragantino,Fortaleza,Maurício Barbieri,Marcelo Chamusca,14.0,10.0,20650000.0,7500000.0,25.6,30.7,2.0,1.0,1.0,1.0,2.0,5.0,17.0,18.0,16.0,15.0,4.0,5.0,0.0,2.0,14.0,13.0,6.0,6.0
2020,2020-12-12,10:00,25,Estádio Beira-Rio,Caio Max Augusto Vieira,0.0,56000.0,Internacional,Botafogo,Abel Braga,Eduardo Barroca,7.0,19.0,25000000.0,7130000.0,29.2,26.3,2.0,1.0,1.0,1.0,4.0,6.0,23.0,19.0,19.0,22.0,1.0,1.0,0.0,0.0,12.0,12.0,7.0,7.0
2020,2020-12-12,10:00,25,Allianz Parque,Rafael Traci,0.0,43600.0,Palmeiras,EC Bahia,Abel Ferreira,Mano Menezes,6.0,13.0,33200000.0,11030000.0,26.6,28.2,3.0,0.0,3.0,0.0,8.0,7.0,11.0,20.0,20.0,11.0,8.0,4.0,4.0,1.0,15.0,18.0,3.0,6.0
2020,2020-12-13,12:00,25,Estádio Governador Plácido Castelo,Leandro Pedro Vuaden,0.0,60326.0,Ceará SC,Atlético-GO,Guto Ferreira,Marcelo Cabo,9.0,15.0,6850000.0,7750000.0,28.2,24.7,1.0,2.0,0.0,0.0,2.0,8.0,13.0,15.0,14.0,11.0,4.0,2.0,3.0,2.0,8.0,12.0,4.0,1.0
2020,2020-12-13,01:00,25,Estádio Serra Dourada,Edina Alves Batista,0.0,12500.0,Goiás EC,Grêmio,Glauber Ramos,Renato Gaúcho,20.0,4.0,5880000.0,45050000.0,27.2,27.4,0.0,0.0,0.0,0.0,4.0,9.0,12.0,10.0,10.0,12.0,5.0,2.0,0.0,2.0,12.0,17.0,6.0,8.0
2020,2020-12-13,07:00,25,Estádio Jornalista Mário Filho,Paulo Roberto Alves Júnior,0.0,78838.0,Flamengo,Santos FC,Rogério Ceni,Cuca,2.0,8.0,71150000.0,9400000.0,27.9,23.8,4.0,1.0,1.0,0.0,6.0,4.0,12.0,11.0,11.0,11.0,2.0,0.0,3.0,2.0,12.0,6.0,8.0,3.0
2020,2020-12-13,09:15,25,Neo Química Arena,Raphael Claus,0.0,49205.0,Corinthians,São Paulo,Vágner Mancini,Fernando Diniz,11.0,1.0,29500000.0,28100000.0,29.0,27.9,1.0,0.0,1.0,0.0,4.0,5.0,12.0,8.0,8.0,10.0,6.0,4.0,0.0,1.0,14.0,17.0,7.0,4.0
2020,2020-12-13,09:15,25,Estádio Adelmar da Costa Carvalho,Marcelo de Lima Henrique,0.0,35000.0,Sport Recife,Coritiba FC,Jair Ventura,Rodrigo Santana,16.0,18.0,7900000.0,8300000.0,27.5,29.9,1.0,0.0,1.0,0.0,7.0,6.0,20.0,14.0,12.0,16.0,3.0,5.0,0.0,0.0,20.0,14.0,9.0,6.0
2020,2020-12-14,12:30,25,Estádio São Januário,Rodolpho Toski Marques,0.0,24584.0,Vasco da Gama,Fluminense,Ricardo Sá Pinto,Marcão,17.0,5.0,15130000.0,17000000.0,28.8,29.2,1.0,1.0,0.0,1.0,4.0,2.0,21.0,14.0,13.0,21.0,3.0,3.0,1.0,0.0,20.0,10.0,9.0,6.0
2020,2020-12-17,01:30,26,Estádio Antonio Accioly,Rodrigo D,0.0,13000.0,Atlético-GO,Fluminense,Marcelo Cabo,Marcão,12.0,7.0,7350000.0,19200000.0,26.1,28.5,2.0,1.0,1.0,0.0,11.0,6.0,18.0,18.0,17.0,16.0,1.0,3.0,0.0,0.0,11.0,5.0,3.0,1.0
2020,2020-12-17,01:30,26,Estádio Cícero Pompeu de Toledo,Wilton Sampaio,0.0,67428.0,São Paulo,Atlético-MG,Fernando Diniz,Jorge Sampaoli,1.0,3.0,29800000.0,28900000.0,28.0,26.1,3.0,0.0,1.0,0.0,5.0,3.0,9.0,10.0,10.0,8.0,6.0,4.0,3.0,3.0,17.0,14.0,7.0,3.0
2020,2020-12-19,11:00,26,Estádio Adelmar da Costa Carvalho,Jose Mendonça,0.0,35000.0,Sport Recife,Grêmio,Jair Ventura,Renato Gaúcho,15.0,6.0,7900000.0,51050000.0,27.5,28.0,1.0,1.0,1.0,0.0,3.0,7.0,21.0,9.0,9.0,19.0,0.0,1.0,2.0,2.0,9.0,13.0,5.0,5.0
2020,2020-12-20,12:30,26,Estádio Governador Plácido Castelo,Anderson Daronco,0.0,60326.0,Fortaleza,Ceará SC,Marcelo Chamusca,Guto Ferreira,13.0,10.0,8100000.0,7350000.0,29.5,28.3,0.0,2.0,0.0,0.0,5.0,1.0,18.0,17.0,17.0,16.0,3.0,0.0,0.0,0.0,10.0,6.0,6.0,1.0
2020,2020-12-20,01:00,26,Estádio Major Antônio Couto Pereira,Luiz Flávio de Oliveira,0.0,37182.0,Coritiba FC,Botafogo,Pachequinho,Eduardo Barroca,18.0,20.0,7500000.0,8630000.0,29.6,27.6,1.0,2.0,1.0,0.0,4.0,11.0,14.0,18.0,17.0,13.0,2.0,3.0,2.0,2.0,10.0,18.0,6.0,5.0
2020,2020-12-20,01:00,26,Estádio Beira-Rio,Savio Pereira Sampaio,0.0,56000.0,Internacional,Palmeiras,Abel Braga,Abel Ferreira,5.0,4.0,25700000.0,40300000.0,27.4,27.3,2.0,0.0,1.0,0.0,4.0,8.0,13.0,23.0,23.0,13.0,0.0,2.0,1.0,1.0,12.0,13.0,3.0,10.0
2020,2020-12-20,08:00,26,Estádio São Januário,Ricardo Marques Ribeiro,0.0,24584.0,Vasco da Gama,Santos FC,Ricardo Sá Pinto,Cuca,17.0,8.0,11400000.0,22550000.0,28.0,24.1,1.0,0.0,1.0,0.0,1.0,2.0,26.0,15.0,14.0,25.0,5.0,1.0,0.0,1.0,4.0,19.0,1.0,9.0
2020,2020-12-20,08:00,26,Estádio Nabi Abi Chedid,Braulio da Silva Machado,0.0,13212.0,RB Bragantino,Athletico-PR,Maurício Barbieri,Paulo Autuori,11.0,14.0,18700000.0,24900000.0,26.9,25.3,0.0,1.0,0.0,1.0,17.0,4.0,8.0,17.0,16.0,6.0,0.0,6.0,6.0,6.0,21.0,4.0,10.0,2.0
2020,2020-12-20,10:15,26,Estádio Jornalista Mário Filho,Flavio Rodrigues de Souza,0.0,78838.0,Flamengo,EC Bahia,Rogério Ceni,Mano Menezes,2.0,16.0,71150000.0,7600000.0,27.9,27.7,4.0,3.0,2.0,0.0,7.0,8.0,17.0,22.0,21.0,15.0,3.0,1.0,2.0,1.0,16.0,17.0,5.0,2.0
2020,2020-12-21,11:00,26,Neo Química Arena,Bruno Arleu de Araújo,0.0,49205.0,Corinthians,Goiás EC,Vágner Mancini,Glauber Ramos,9.0,19.0,28500000.0,5430000.0,29.6,25.7,2.0,1.0,1.0,1.0,12.0,4.0,11.0,15.0,14.0,11.0,6.0,4.0,5.0,2.0,19.0,17.0,10.0,6.0
2020,2020-12-26,09:00,27,Estádio Governador Magalhães Pinto,Dyorgines Jose Padovani,0.0,57000.0,Atlético-MG,Coritiba FC,Jorge Sampaoli,Pachequinho,3.0,19.0,42500000.0,8200000.0,27.5,28.7,2.0,0.0,0.0,0.0,13.0,3.0,15.0,13.0,12.0,15.0,3.0,7.0,0.0,2.0,25.0,7.0,7.0,4.0
2020,2020-12-26,11:00,27,Estádio Governador Plácido Castelo,Rafael Traci,0.0,60326.0,Fortaleza,Flamengo,Marcelo Chamusca,Rogério Ceni,14.0,2.0,7900000.0,66250000.0,29.0,26.7,0.0,0.0,0.0,0.0,4.0,4.0,22.0,14.0,13.0,21.0,2.0,4.0,1.0,0.0,11.0,13.0,6.0,6.0
2020,2020-12-26,11:00,27,Estádio Serra Dourada,Braulio da Silva Machado,0.0,12500.0,Goiás EC,Sport Recife,Glauber Ramos,Jair Ventura,20.0,15.0,6850000.0,7900000.0,27.6,27.6,1.0,0.0,1.0,0.0,4.0,5.0,20.0,17.0,19.0,21.0,4.0,3.0,0.0,4.0,10.0,15.0,6.0,5.0
2020,2020-12-27,12:30,27,Arena do Grêmio,Felipe Fernandes,0.0,60540.0,Grêmio,Atlético-GO,Renato Gaúcho,Marcelo Cabo,6.0,11.0,15350000.0,5850000.0,27.8,26.8,2.0,1.0,1.0,0.0,5.0,9.0,11.0,15.0,15.0,11.0,1.0,3.0,1.0,1.0,10.0,9.0,4.0,5.0
2020,2020-12-27,01:00,27,Estádio Jornalista Mário Filho,Anderson Daronco,0.0,82238.0,Fluminense,São Paulo,Marcão,Fernando Diniz,7.0,1.0,20350000.0,30100000.0,26.8,26.8,1.0,2.0,0.0,1.0,0.0,2.0,17.0,22.0,20.0,15.0,3.0,0.0,0.0,0.0,9.0,12.0,8.0,1.0
2020,2020-12-27,08:00,27,Estádio Olímpico Nilton Santos,Héber Lopes,0.0,46931.0,Botafogo,Corinthians,Eduardo Barroca,Vágner Mancini,18.0,9.0,8180000.0,28800000.0,27.1,30.2,0.0,2.0,0.0,1.0,2.0,7.0,19.0,20.0,19.0,19.0,4.0,1.0,2.0,2.0,11.0,13.0,9.0,4.0
2020,2020-12-27,08:00,27,Arena Fonte Nova,Paulo Roberto Alves Júnior,0.0,55000.0,EC Bahia,Internacional,Dado Cavalcanti,Abel Braga,17.0,4.0,8500000.0,23800000.0,27.7,27.7,1.0,2.0,0.0,1.0,6.0,7.0,18.0,12.0,12.0,17.0,8.0,2.0,0.0,2.0,14.0,15.0,9.0,2.0
2020,2020-12-27,10:15,27,Arena da Baixada,Jean Pierre Goncalves Lima,0.0,42372.0,Athletico-PR,Vasco da Gama,Paulo Autuori,Ricardo Sá Pinto,12.0,16.0,21500000.0,11350000.0,26.8,28.1,3.0,0.0,2.0,0.0,6.0,5.0,14.0,11.0,10.0,14.0,4.0,5.0,1.0,3.0,16.0,11.0,6.0,5.0
2020,2020-12-27,10:15,27,Allianz Parque,Raphael Claus,0.0,43600.0,Palmeiras,RB Bragantino,Abel Ferreira,Maurício Barbieri,5.0,13.0,64200000.0,20000000.0,25.4,25.2,1.0,0.0,1.0,0.0,5.0,8.0,10.0,6.0,5.0,9.0,2.0,0.0,1.0,1.0,6.0,21.0,5.0,10.0
2020,2020-12-27,10:15,27,Estádio Urbano Caldeira,Rodolpho Toski Marques,0.0,20120.0,Santos FC,Ceará SC,Cuca,Guto Ferreira,8.0,10.0,32650000.0,7850000.0,24.9,29.4,1.0,1.0,1.0,1.0,11.0,2.0,15.0,24.0,24.0,12.0,3.0,4.0,2.0,1.0,11.0,11.0,2.0,5.0
2020,2021-01-06,10:15,28,Estádio Olímpico Nilton Santos,Rodrigo D,0.0,46931.0,Botafogo,Athletico-PR,Eduardo Barroca,Paulo Autuori,19.0,11.0,9150000.0,21500000.0,28.0,26.9,0.0,2.0,0.0,1.0,3.0,3.0,14.0,21.0,18.0,13.0,2.0,8.0,4.0,1.0,24.0,8.0,10.0,4.0
2020,2021-01-06,10:15,28,Arena do Grêmio,Ramon Abatti,0.0,60540.0,Grêmio,EC Bahia,Renato Gaúcho,Dado Cavalcanti,6.0,17.0,55900000.0,6980000.0,27.2,27.5,2.0,1.0,1.0,0.0,3.0,10.0,11.0,17.0,15.0,11.0,4.0,0.0,0.0,1.0,11.0,17.0,4.0,8.0
2020,2021-01-06,11:30,28,Estádio Adelmar da Costa Carvalho,Flavio Rodrigues de Souza,0.0,35000.0,Sport Recife,Fortaleza,Jair Ventura,Marcelo Chamusca,15.0,14.0,7950000.0,7000000.0,28.0,30.6,1.0,0.0,1.0,0.0,4.0,8.0,14.0,12.0,11.0,13.0,1.0,0.0,0.0,1.0,6.0,17.0,2.0,9.0
2020,2021-01-06,11:30,28,Estádio Major Antônio Couto Pereira,Wagner do Nascimento Magalhães,0.0,37182.0,Coritiba FC,Goiás EC,Pachequinho,Glauber Ramos,20.0,18.0,8150000.0,7200000.0,28.9,26.6,1.0,2.0,0.0,2.0,6.0,4.0,13.0,17.0,17.0,11.0,3.0,1.0,2.0,2.0,16.0,11.0,11.0,2.0
2020,2021-01-07,12:30,28,Estádio Jornalista Mário Filho,Leandro Pedro Vuaden,0.0,78838.0,Flamengo,Fluminense,Rogério Ceni,Marcão,2.0,7.0,74650000.0,10050000.0,27.4,28.5,1.0,2.0,1.0,0.0,11.0,4.0,12.0,22.0,21.0,12.0,3.0,7.0,0.0,2.0,19.0,11.0,7.0,4.0
